24.006465,26.110788,17
28.930868,29.589364,17
31.178343,32.108826,17
37.591519,39.796048,17
45.350317,48.156081,17
102.89712,105.402267,2
102.89712,105.402267,6
122.737883,123.997614,2
129.022223,129.881131,2
129.022223,129.881131,6
134.576492,136.895542,22
138.069382,140.259596,8
160.672965,164.194486,8
160.672965,164.194486,8
164.73846,165.625998,17
166.141343,166.928675,22
171.566775,173.155754,2
359.939507,361.671637,15
365.851654,368.21365,15
365.851654,368.21365,15
371.348662,372.193254,15
380.209724,381.612607,15
380.209724,381.612607,15
385.97872,388.512497,15
390.487984,392.306005,15
394.567795,395.197661,15
427.421007,429.811633,15
436.611318,439.044889,15
441.936544,442.838397,15
444.29854,445.314914,15
446.417178,448.049103,15
448.564447,450.096166,15
467.17411,468.090278,15
468.777404,472.069883,15
476.550517,477.681412,23
476.550517,477.681412,15
478.125181,478.797991,23
479.370597,480.973891,15
495.289016,497.178612,15
498.896427,499.76965,15
503.978297,505.996729,15
523.489812,525.866123,15
533.53903,537.046236,15
533.53903,537.046236,15
533.53903,537.046236,15
549.457449,550.960537,4
554.539319,555.455487,15
589.296443,590.069459,2
