24.006465,26.110788,this
28.930868,29.589364,it
31.178343,32.108826,that
37.591519,39.796048,it
45.350317,48.156081,it
102.89712,105.402267,them
122.737883,123.997614,it
129.022223,129.881131,them
134.576492,136.895542,this
138.069382,140.259596,this
160.672965,164.194486,this
160.672965,164.194486,this
164.73846,165.625998,this
166.141343,166.928675,this
171.566775,173.155754,that
359.939507,361.671637,it
365.851654,368.21365,she
365.851654,368.21365,she
371.348662,372.193254,her
380.209724,381.612607,she
380.209724,381.612607,she
385.97872,388.512497,she
390.487984,392.306005,she
394.567795,395.197661,she
427.421007,429.811633,her
436.611318,439.044889,her
441.936544,442.838397,her
444.29854,445.314914,it
446.417178,448.049103,her
448.564447,450.096166,her
467.17411,468.090278,her
468.777404,472.069883,her
476.550517,477.681412,this
476.550517,477.681412,her
478.125181,478.797991,this
479.370597,480.973891,she
495.289016,497.178612,she
498.896427,499.76965,she
503.978297,505.996729,she
523.489812,525.866123,she
533.53903,537.046236,she
533.53903,537.046236,she
533.53903,537.046236,her
549.457449,550.960537,that
554.539319,555.455487,she
589.296443,590.069459,that
